INFO 2025-08-07 22:03:23,241 autoreload Watching for file changes with StatReloader
ERROR 2025-08-08 00:10:48,357 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:10:48,374 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:10:49,246 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:10:49,254 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:10:49,414 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:10:49,430 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:10:51,442 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:10:51,470 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:10:52,280 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:10:52,294 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:10:52,514 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:10:52,567 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:10:54,499 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:10:54,507 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:10:55,311 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:10:55,320 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:10:55,562 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:10:55,572 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:10:57,525 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:10:57,537 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:10:58,359 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:10:58,371 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:10:58,611 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:10:58,625 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:00,581 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:00,591 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:01,395 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:01,405 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:01,735 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:01,746 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:03,628 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:03,638 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:04,417 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:04,427 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:04,767 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:04,780 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:06,653 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:06,670 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:07,446 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:07,454 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:07,801 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:07,816 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:09,696 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:09,722 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:10,476 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:10,487 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:10,845 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:10,857 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:12,769 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:12,792 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:13,504 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:13,512 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:13,877 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:13,892 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:15,855 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:15,871 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:16,535 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:16,542 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:16,940 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:16,955 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:18,890 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:18,901 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:19,562 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:19,569 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:19,974 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:19,984 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:21,922 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:21,932 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:22,584 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:22,592 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:23,011 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:23,023 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:24,966 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:24,980 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:25,720 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:25,737 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:26,060 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:26,069 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:27,994 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:28,006 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:28,753 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:28,765 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:29,088 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:29,101 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:31,074 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:31,088 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:32,079 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:32,109 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:33,058 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:33,065 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:35,062 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:35,071 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:36,060 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:36,070 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:37,064 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:37,075 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:39,057 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:39,064 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:40,061 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:40,071 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:41,060 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:41,070 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:43,060 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:43,068 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:44,060 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:44,069 notification_consumers User  admin disconnected from WebSocket : 4000)
ERROR 2025-08-08 00:11:45,070 notification_consumers خطا در اتصال WebSocket: 'WebSocketProtocol' object has no attribute 'handshake_deferred'
INFO 2025-08-08 00:11:45,080 notification_consumers User  admin disconnected from WebSocket : 4000)
